Date,Close,Άνοιγμα,Υψηλό,Χαμηλό,Όγκος,Αλλ.%
20.06.2023,16111.32,"16.100,29","16.184,30","16.069,10","68,40M","-0,55%"
19.06.2023,16201.2,"16.272,21","16.302,29","16.189,57","52,46M","-0,96%"
16.06.2023,16357.63,"16.306,63","16.427,42","16.276,79","211,23M","0,41%"
15.06.2023,16290.12,"16.275,73","16.301,73","16.165,66","80,15M","-0,13%"
14.06.2023,16310.79,"16.219,09","16.336,27","16.217,45","75,76M","0,49%"
13.06.2023,16230.68,"16.218,20","16.232,70","16.088,47","72,35M","0,83%"
12.06.2023,16097.87,"16.052,91","16.126,30","16.021,55","61,39M","0,93%"
09.06.2023,15949.84,"15.993,02","15.998,90","15.924,51","58,24M","-0,25%"
08.06.2023,15989.96,"15.951,61","16.019,00","15.913,95","59,53M","0,18%"
07.06.2023,15960.56,"15.998,10","16.020,28","15.909,85","67,87M","-0,20%"
06.06.2023,15992.44,"15.939,31","16.009,28","15.925,56","52,41M","0,18%"
05.06.2023,15963.89,"16.079,86","16.114,84","15.928,44","63,78M","-0,54%"
02.06.2023,16051.23,"15.949,04","16.071,32","15.922,61","96,60M","1,25%"
01.06.2023,15853.66,"15.744,01","15.863,41","15.734,86","55,20M","1,21%"
31.05.2023,15664.02,"15.757,43","15.871,70","15.629,12","172,56M","-1,54%"
30.05.2023,15908.91,"15.962,31","16.058,43","15.889,46","54,56M","-0,27%"
29.05.2023,15952.73,"16.064,13","16.079,73","15.925,22","24,25M","-0,20%"
26.05.2023,15983.97,"15.850,09","16.008,59","15.726,74","57,31M","1,20%"
25.05.2023,15793.8,"15.872,46","15.872,60","15.726,50","66,15M","-0,31%"
24.05.2023,15842.13,"16.008,52","16.013,29","15.802,86","65,92M","-1,92%"
23.05.2023,16152.86,"16.186,44","16.224,32","16.143,98","56,76M","-0,44%"
22.05.2023,16223.99,"16.235,98","16.267,93","16.196,36","54,20M","-0,32%"
19.05.2023,16275.38,"16.233,11","16.331,94","16.203,60","90,10M","0,69%"
18.05.2023,16163.36,"16.069,42","16.230,44","16.069,42","73,64M","1,33%"
17.05.2023,15951.3,"15.883,61","15.992,77","15.862,15","89,83M","0,34%"
16.05.2023,15897.93,"15.892,78","15.968,41","15.862,37","63,87M","-0,12%"
15.05.2023,15917.24,"15.966,96","15.982,10","15.874,24","53,10M","0,02%"
12.05.2023,15913.82,"15.918,25","15.938,01","15.852,10","62,92M","0,50%"
11.05.2023,15834.91,"15.943,85","15.970,54","15.754,76","67,89M","-0,39%"
10.05.2023,15896.23,"15.973,38","15.984,82","15.848,69","67,47M","-0,37%"
09.05.2023,15955.48,"15.950,89","15.962,62","15.879,56","60,43M","0,02%"
08.05.2023,15952.83,"15.967,57","15.996,16","15.933,69","40,93M","-0,05%"
05.05.2023,15961.02,"15.837,44","15.961,54","15.755,97","69,96M","1,44%"
04.05.2023,15734.24,"15.781,46","15.796,71","15.662,32","81,69M","-0,51%"
03.05.2023,15815.06,"15.774,02","15.868,88","15.745,98","61,99M","0,56%"
02.05.2023,15726.94,"15.950,36","16.011,56","15.707,55","80,23M","-1,23%"
28.04.2023,15922.38,"15.884,79","15.922,38","15.688,17","91,51M","0,77%"
27.04.2023,15800.45,"15.739,35","15.859,25","15.706,69","79,62M","0,03%"
26.04.2023,15795.73,"15.804,50","15.826,02","15.694,36","74,38M","-0,48%"
25.04.2023,15872.13,"15.836,79","15.891,73","15.794,81","66,49M","0,05%"
24.04.2023,15863.95,"15.852,27","15.919,11","15.831,10","50,55M","-0,11%"
21.04.2023,15881.66,"15.782,58","15.899,62","15.706,83","77,40M","0,54%"
20.04.2023,15795.97,"15.864,15","15.883,31","15.734,25","74,76M","-0,62%"
19.04.2023,15895.2,"15.850,52","15.908,47","15.829,55","55,12M","0,08%"
18.04.2023,15882.67,"15.841,50","15.916,28","15.802,75","63,38M","0,59%"
17.04.2023,15789.53,"15.838,89","15.903,25","15.764,38","60,20M","-0,11%"
14.04.2023,15807.5,"15.789,78","15.841,47","15.760,32","78,56M","0,50%"
13.04.2023,15729.46,"15.708,21","15.754,99","15.675,15","53,36M","0,16%"
12.04.2023,15703.6,"15.689,14","15.827,28","15.668,20","65,21M","0,31%"
11.04.2023,15655.17,"15.710,45","15.726,02","15.625,79","63,07M","0,37%"
06.04.2023,15597.89,"15.530,20","15.601,49","15.509,09","62,79M","0,50%"
05.04.2023,15520.17,"15.611,68","15.627,29","15.482,88","78,22M","-0,53%"
04.04.2023,15603.47,"15.639,02","15.736,56","15.601,40","64,48M","0,14%"
03.04.2023,15580.92,"15.623,45","15.659,35","15.553,90","70,89M","-0,31%"
31.03.2023,15628.84,"15.568,37","15.659,06","15.499,84","86,97M","0,69%"
30.03.2023,15522.4,"15.429,38","15.536,42","15.424,69","77,41M","1,26%"
29.03.2023,15328.78,"15.242,52","15.342,27","15.186,75","81,83M","1,23%"
28.03.2023,15142.02,"15.255,93","15.261,49","15.103,76","73,01M","0,09%"
27.03.2023,15127.68,"15.133,68","15.185,35","15.020,07","90,91M","1,14%"
24.03.2023,14957.23,"15.135,50","15.135,65","14.809,82","181,08M","-1,66%"
23.03.2023,15210.39,"15.178,25","15.244,32","15.078,72","82,74M","-0,04%"
22.03.2023,15216.19,"15.174,67","15.298,49","15.166,95","82,69M","0,14%"
21.03.2023,15195.34,"15.062,06","15.253,10","15.055,93","94,32M","1,75%"
20.03.2023,14933.38,"14.715,40","14.980,43","14.458,39","125,26M","1,12%"
17.03.2023,14768.2,"15.073,76","15.153,11","14.694,26","217,02M","-1,33%"
16.03.2023,14967.1,"14.973,84","15.018,31","14.664,17","141,06M","1,57%"
15.03.2023,14735.26,"15.175,44","15.246,17","14.702,91","157,45M","-3,27%"
14.03.2023,15232.83,"15.016,53","15.272,11","14.951,71","101,46M","1,83%"
13.03.2023,14959.47,"15.435,16","15.435,81","14.887,44","157,70M","-3,04%"
10.03.2023,15427.97,"15.369,67","15.495,87","15.316,38","114,12M","-1,31%"
09.03.2023,15633.21,"15.619,75","15.667,05","15.535,13","59,69M","0,01%"
08.03.2023,15631.87,"15.528,81","15.667,21","15.524,85","64,60M","0,46%"
07.03.2023,15559.53,"15.638,44","15.706,37","15.544,07","68,60M","-0,60%"
06.03.2023,15653.58,"15.597,90","15.677,93","15.587,78","69,39M","0,48%"
03.03.2023,15578.39,"15.430,66","15.590,44","15.409,99","67,12M","1,64%"
02.03.2023,15327.64,"15.171,07","15.329,29","15.150,67","62,59M","0,15%"
01.03.2023,15305.02,"15.399,91","15.478,84","15.254,11","72,24M","-0,39%"
28.02.2023,15365.14,"15.299,79","15.443,17","15.289,43","93,76M","-0,11%"
27.02.2023,15381.43,"15.351,63","15.481,06","15.351,63","58,76M","1,13%"
24.02.2023,15209.74,"15.501,82","15.530,46","15.162,48","141,48M","-1,72%"
23.02.2023,15475.69,"15.453,29","15.552,77","15.433,97","51,35M","0,49%"
22.02.2023,15399.89,"15.342,60","15.408,58","15.247,50","54,88M","0,01%"
21.02.2023,15397.62,"15.450,62","15.470,52","15.286,71","47,05M","-0,52%"
20.02.2023,15477.55,"15.524,16","15.532,44","15.436,79","33,61M","-0,03%"
17.02.2023,15482,"15.372,06","15.514,72","15.300,42","70,46M","-0,33%"
16.02.2023,15533.64,"15.612,43","15.634,04","15.417,17","66,11M","0,18%"
15.02.2023,15506.34,"15.394,44","15.520,39","15.388,85","49,07M","0,82%"
14.02.2023,15380.56,"15.419,00","15.526,28","15.366,37","56,43M","-0,11%"
13.02.2023,15397.34,"15.322,06","15.409,27","15.305,94","38,58M","0,58%"
10.02.2023,15307.98,"15.438,94","15.487,98","15.246,39","65,76M","-1,39%"
09.02.2023,15523.42,"15.560,15","15.658,56","15.519,63","66,25M","0,72%"
08.02.2023,15412.05,"15.450,67","15.486,13","15.371,93","61,35M","0,60%"
07.02.2023,15320.88,"15.359,59","15.363,41","15.273,60","56,18M","-0,16%"
06.02.2023,15345.91,"15.367,04","15.406,93","15.275,57","54,43M","-0,84%"
03.02.2023,15476.43,"15.408,40","15.476,67","15.347,86","76,25M","-0,21%"
02.02.2023,15509.19,"15.275,00","15.520,97","15.264,31","122,98M","2,16%"
01.02.2023,15180.74,"15.125,12","15.222,34","15.107,83","57,10M","0,35%"
31.01.2023,15128.27,"15.081,17","15.136,22","14.993,59","57,05M","0,01%"
30.01.2023,15126.08,"15.070,30","15.161,07","14.988,98","54,66M","-0,16%"
27.01.2023,15150.03,"15.115,75","15.186,49","15.077,62","55,14M","0,11%"
26.01.2023,15132.85,"15.146,29","15.151,54","15.068,72","62,00M","0,34%"
25.01.2023,15081.64,"15.095,72","15.114,41","14.969,65","53,59M","-0,08%"
24.01.2023,15093.11,"15.140,50","15.147,45","15.022,55","48,34M","-0,07%"
23.01.2023,15102.95,"15.077,40","15.145,90","15.022,83","39,90M","0,46%"
20.01.2023,15033.56,"14.986,52","15.034,43","14.940,68","64,03M","0,76%"
19.01.2023,14920.36,"15.115,55","15.134,07","14.906,27","64,17M","-1,72%"
18.01.2023,15181.8,"15.182,95","15.250,36","15.156,89","58,26M","-0,03%"
17.01.2023,15187.07,"15.130,03","15.269,71","15.083,95","57,91M","0,35%"
16.01.2023,15134.04,"15.112,05","15.153,19","15.083,94","42,10M","0,31%"
13.01.2023,15086.52,"15.063,21","15.132,37","15.041,16","66,45M","0,19%"
12.01.2023,15058.3,"14.972,28","15.095,03","14.934,51","65,97M","0,74%"
11.01.2023,14947.91,"14.805,40","14.965,47","14.794,99","66,37M","1,17%"
10.01.2023,14774.6,"14.741,97","14.790,82","14.692,74","57,44M","-0,12%"
09.01.2023,14792.83,"14.650,73","14.832,89","14.628,61","64,98M","1,25%"
06.01.2023,14610.02,"14.476,72","14.610,23","14.388,98","55,43M","1,20%"
05.01.2023,14436.31,"14.451,23","14.501,60","14.403,73","60,95M","-0,38%"
04.01.2023,14490.78,"14.266,98","14.492,78","14.264,60","76,22M","2,18%"
03.01.2023,14181.67,"14.116,07","14.293,87","14.083,76","57,91M","0,80%"
02.01.2023,14069.26,"13.992,71","14.095,91","13.976,44","34,98M","1,05%"
30.12.2022,13923.59,"14.005,84","14.008,97","13.922,55","24,35M","-1,05%"
29.12.2022,14071.72,"13.890,81","14.071,72","13.871,32","30,73M","1,05%"
28.12.2022,13925.6,"14.013,72","14.018,47","13.914,62","27,58M","-0,50%"
27.12.2022,13995.1,"14.047,42","14.063,14","13.966,35","22,98M","0,39%"
23.12.2022,13940.93,"13.945,59","14.000,68","13.874,50","28,74M","0,19%"
22.12.2022,13914.07,"14.113,01","14.160,87","13.890,54","42,89M","-1,30%"
21.12.2022,14097.82,"13.944,69","14.099,75","13.912,17","44,59M","1,54%"
20.12.2022,13884.66,"13.829,90","13.931,29","13.791,52","56,02M","-0,42%"
19.12.2022,13942.87,"13.934,75","14.001,37","13.927,05","48,85M","0,36%"
16.12.2022,13893.07,"13.978,44","14.011,26","13.815,24","168,81M","-0,67%"
15.12.2022,13986.23,"14.351,31","14.363,12","13.982,59","87,47M","-3,28%"
14.12.2022,14460.2,"14.453,54","14.470,74","14.375,95","59,75M","-0,26%"
13.12.2022,14497.89,"14.345,88","14.675,84","14.302,49","68,06M","1,34%"
12.12.2022,14306.63,"14.300,43","14.366,39","14.262,60","46,46M","-0,45%"
09.12.2022,14370.72,"14.325,80","14.385,57","14.217,96","52,57M","0,74%"
08.12.2022,14264.56,"14.277,75","14.298,81","14.196,77","47,36M","0,02%"
07.12.2022,14261.19,"14.304,95","14.372,35","14.218,18","52,79M","-0,57%"
06.12.2022,14343.19,"14.406,87","14.471,50","14.305,26","50,93M","-0,72%"
05.12.2022,14447.61,"14.487,43","14.507,16","14.394,37","50,08M","-0,56%"
02.12.2022,14529.39,"14.465,70","14.584,59","14.372,42","55,19M","0,27%"
01.12.2022,14490.3,"14.543,80","14.563,70","14.423,79","61,60M","0,65%"
30.11.2022,14397.04,"14.429,22","14.487,70","14.363,32","97,64M","0,29%"
29.11.2022,14355.45,"14.404,67","14.429,87","14.327,04","51,09M","-0,19%"
28.11.2022,14383.36,"14.471,10","14.514,73","14.374,15","53,34M","-1,09%"
25.11.2022,14541.38,"14.547,58","14.571,66","14.498,05","46,22M","0,01%"
24.11.2022,14539.56,"14.456,15","14.570,71","14.447,55","50,50M","0,78%"
23.11.2022,14427.59,"14.438,20","14.446,33","14.363,51","51,12M","0,04%"
22.11.2022,14422.35,"14.352,54","14.485,49","14.343,80","50,37M","0,29%"
21.11.2022,14379.93,"14.395,53","14.425,95","14.321,84","48,08M","-0,36%"
18.11.2022,14431.86,"14.320,61","14.457,76","14.300,21","93,25M","1,16%"
17.11.2022,14266.38,"14.348,46","14.384,54","14.149,70","58,05M","0,23%"
16.11.2022,14234.03,"14.374,86","14.382,62","14.195,31","76,20M","-1,00%"
15.11.2022,14378.51,"14.372,42","14.440,78","14.266,42","77,96M","0,46%"
14.11.2022,14313.3,"14.295,81","14.431,18","14.243,35","72,41M","0,62%"
11.11.2022,14224.86,"14.179,39","14.263,53","14.172,47","103,68M","0,56%"
10.11.2022,14146.09,"13.603,79","14.157,25","13.599,35","114,86M","3,51%"
09.11.2022,13666.32,"13.653,98","13.691,12","13.557,08","64,01M","-0,16%"
08.11.2022,13688.75,"13.506,65","13.689,61","13.487,91","60,73M","1,15%"
07.11.2022,13533.52,"13.398,79","13.611,30","13.391,00","56,99M","0,55%"
04.11.2022,13459.85,"13.201,24","13.542,35","13.193,51","76,64M","2,51%"
03.11.2022,13130.19,"13.130,97","13.194,32","13.022,64","52,29M","-0,95%"
02.11.2022,13256.74,"13.369,33","13.398,64","13.255,07","54,43M","-0,61%"
01.11.2022,13338.74,"13.344,85","13.444,07","13.287,07","51,44M","0,64%"
31.10.2022,13253.74,"13.254,31","13.307,09","13.216,48","59,05M","0,08%"
28.10.2022,13243.33,"13.072,92","13.250,66","13.051,25","64,19M","0,24%"
27.10.2022,13211.23,"13.152,99","13.259,49","13.062,04","72,25M","0,12%"
26.10.2022,13195.81,"13.054,49","13.203,24","13.023,40","65,69M","1,09%"
25.10.2022,13052.96,"12.965,19","13.053,24","12.789,26","69,24M","0,94%"
24.10.2022,12931.45,"12.868,77","13.020,45","12.747,38","62,92M","1,58%"
21.10.2022,12730.9,"12.641,12","12.775,52","12.548,15","82,22M","-0,29%"
20.10.2022,12767.41,"12.685,16","12.818,34","12.628,78","52,82M","0,20%"
19.10.2022,12741.41,"12.817,63","12.819,11","12.705,26","63,63M","-0,19%"
18.10.2022,12765.61,"12.788,53","12.931,76","12.746,36","65,99M","0,92%"
17.10.2022,12649.03,"12.467,54","12.716,81","12.398,05","57,20M","1,70%"
14.10.2022,12437.81,"12.549,02","12.676,42","12.395,99","82,48M","0,67%"
13.10.2022,12355.58,"12.114,23","12.379,24","12.000,43","88,45M","1,51%"
12.10.2022,12172.26,"12.207,97","12.298,62","12.104,62","67,19M","-0,39%"
11.10.2022,12220.25,"12.168,66","12.258,15","12.097,68","64,61M","-0,43%"
10.10.2022,12272.94,"12.175,52","12.410,83","12.174,63","68,34M","0,00%"
07.10.2022,12273,"12.414,78","12.497,52","12.272,59","56,97M","-1,59%"
06.10.2022,12470.78,"12.593,41","12.643,22","12.421,89","53,53M","-0,37%"
05.10.2022,12517.18,"12.611,07","12.661,88","12.455,36","62,39M","-1,21%"
04.10.2022,12670.48,"12.360,72","12.673,35","12.358,98","80,24M","3,78%"
03.10.2022,12209.48,"11.951,84","12.227,87","11.893,94","63,67M","0,79%"
30.09.2022,12114.36,"12.063,09","12.137,77","11.973,91","89,24M","1,16%"
29.09.2022,11975.55,"12.143,21","12.147,31","11.866,98","88,00M","-1,71%"
28.09.2022,12183.28,"12.025,43","12.198,37","11.862,84","96,22M","0,36%"
27.09.2022,12139.68,"12.332,85","12.414,09","12.139,68","78,96M","-0,72%"
26.09.2022,12227.92,"12.231,84","12.368,49","12.184,00","67,27M","-0,46%"
23.09.2022,12284.19,"12.506,64","12.521,25","12.180,76","86,71M","-1,97%"
22.09.2022,12531.63,"12.531,66","12.781,56","12.526,61","66,53M","-1,84%"
21.09.2022,12767.15,"12.555,31","12.771,78","12.520,81","55,27M","0,76%"
20.09.2022,12670.83,"12.849,78","12.936,57","12.638,22","62,74M","-1,03%"
19.09.2022,12803.24,"12.685,29","12.866,70","12.606,64","49,58M","0,49%"
16.09.2022,12741.26,"12.814,92","12.815,33","12.699,22","148,56M","-1,66%"
15.09.2022,12956.66,"13.040,36","13.111,38","12.927,20","67,76M","-0,55%"
14.09.2022,13028,"13.131,34","13.192,82","12.952,09","62,45M","-1,22%"
13.09.2022,13188.95,"13.450,39","13.564,83","13.183,19","68,43M","-1,59%"
12.09.2022,13402.27,"13.171,92","13.441,54","13.165,78","67,05M","2,40%"
09.09.2022,13088.21,"12.926,15","13.121,13","12.925,57","67,72M","1,43%"
08.09.2022,12904.32,"12.985,61","13.008,82","12.688,87","71,24M","-0,09%"
07.09.2022,12915.97,"12.770,72","12.953,99","12.736,09","67,13M","0,35%"
06.09.2022,12871.44,"12.807,27","12.927,79","12.760,04","53,64M","0,87%"
05.09.2022,12760.78,"12.827,58","12.827,58","12.617,40","62,87M","-2,22%"
02.09.2022,13050.27,"12.768,44","13.051,57","12.736,01","67,34M","3,33%"
01.09.2022,12630.23,"12.713,75","12.743,05","12.603,58","61,60M","-1,60%"
31.08.2022,12834.96,"13.018,48","13.020,54","12.814,81","83,00M","-0,97%"
30.08.2022,12961.14,"12.919,43","13.154,15","12.885,08","62,48M","0,53%"
29.08.2022,12892.99,"12.838,42","12.942,46","12.758,44","54,30M","-0,61%"
26.08.2022,12971.47,"13.335,10","13.375,02","12.939,96","67,31M","-2,26%"
25.08.2022,13271.96,"13.328,49","13.364,55","13.210,99","41,62M","0,39%"
24.08.2022,13220.06,"13.131,12","13.238,61","13.085,20","46,81M","0,20%"
23.08.2022,13194.23,"13.163,52","13.298,26","13.156,44","53,96M","-0,27%"
22.08.2022,13230.57,"13.471,44","13.510,29","13.189,27","68,37M","-2,32%"
19.08.2022,13544.52,"13.591,24","13.660,34","13.525,69","66,00M","-1,12%"
18.08.2022,13697.41,"13.653,82","13.775,66","13.638,16","47,67M","0,52%"
17.08.2022,13626.71,"13.928,12","13.930,57","13.610,44","57,25M","-2,04%"
16.08.2022,13910.12,"13.849,62","13.947,85","13.824,97","50,95M","0,68%"
15.08.2022,13816.61,"13.847,88","13.857,98","13.736,00","37,84M","0,15%"
12.08.2022,13795.85,"13.709,83","13.813,05","13.705,02","58,50M","0,74%"
11.08.2022,13694.51,"13.747,07","13.763,26","13.661,17","54,58M","-0,05%"
10.08.2022,13700.93,"13.482,63","13.715,56","13.455,70","56,49M","1,23%"
09.08.2022,13534.97,"13.703,38","13.745,59","13.514,71","51,02M","-1,12%"
08.08.2022,13687.69,"13.703,38","13.745,59","13.604,55","51,64M","0,84%"
05.08.2022,13573.93,"13.642,91","13.693,34","13.562,62","62,48M","-0,65%"
04.08.2022,13662.68,"13.629,70","13.792,88","13.628,57","64,72M","0,55%"
03.08.2022,13587.56,"13.398,70","13.595,07","13.388,34","63,64M","1,03%"
02.08.2022,13449.2,"13.419,19","13.484,55","13.335,39","56,68M","-0,23%"
01.08.2022,13479.63,"13.471,20","13.570,22","13.464,90","57,23M","-0,03%"
29.07.2022,13484.05,"13.353,28","13.515,03","13.340,59","82,63M","1,52%"
28.07.2022,13282.11,"13.214,41","13.289,39","13.091,26","74,31M","0,88%"
27.07.2022,13166.38,"13.158,64","13.204,58","13.089,96","79,90M","0,53%"
26.07.2022,13096.93,"13.181,92","13.197,95","13.042,41","58,21M","-0,86%"
25.07.2022,13210.32,"13.183,24","13.337,06","13.151,86","56,56M","-0,33%"
22.07.2022,13253.68,"13.179,56","13.367,04","13.171,14","76,08M","0,05%"
21.07.2022,13246.64,"13.261,82","13.318,64","13.097,75","87,89M","-0,27%"
20.07.2022,13281.98,"13.356,67","13.399,40","13.129,13","75,18M","-0,20%"
19.07.2022,13308.41,"12.884,83","13.351,20","12.827,89","73,42M","2,69%"
18.07.2022,12959.81,"12.935,05","13.062,23","12.913,69","61,27M","0,74%"
15.07.2022,12864.72,"12.562,15","12.875,67","12.532,94","77,50M","2,76%"
14.07.2022,12519.66,"12.759,29","12.788,01","12.434,29","72,61M","-1,86%"
13.07.2022,12756.32,"12.800,87","12.851,90","12.625,22","63,03M","-1,16%"
12.07.2022,12905.48,"12.751,30","12.905,48","12.655,06","65,20M","0,57%"
11.07.2022,12832.44,"12.783,09","12.934,87","12.774,23","55,46M","-1,40%"
08.07.2022,13015.23,"12.814,10","13.019,13","12.766,80","75,19M","1,34%"
07.07.2022,12843.22,"12.757,63","12.867,71","12.693,65","79,39M","1,97%"
06.07.2022,12594.52,"12.587,55","12.668,68","12.509,22","78,68M","1,56%"
05.07.2022,12401.2,"12.851,29","12.870,24","12.390,95","90,49M","-2,91%"
04.07.2022,12773.38,"12.904,09","12.919,70","12.741,63","52,50M","-0,31%"
01.07.2022,12813.03,"12.627,66","12.894,38","12.623,23","80,29M","0,23%"
30.06.2022,12783.77,"12.795,22","12.811,43","12.618,68","114,22M","-1,69%"
29.06.2022,13003.35,"13.089,99","13.132,36","12.946,76","70,35M","-1,73%"
28.06.2022,13231.82,"13.264,62","13.358,62","13.221,04","61,09M","0,35%"
27.06.2022,13186.07,"13.217,90","13.378,42","13.126,86","69,03M","0,52%"
24.06.2022,13118.13,"12.949,87","13.160,71","12.904,86","95,71M","1,59%"
23.06.2022,12912.59,"13.082,62","13.120,31","12.912,59","99,25M","-1,76%"
22.06.2022,13144.28,"13.062,26","13.206,11","12.965,69","76,14M","-1,11%"
21.06.2022,13292.4,"13.335,15","13.443,77","13.273,20","64,76M","0,20%"
20.06.2022,13265.6,"13.207,79","13.265,60","13.106,38","54,60M","1,06%"
17.06.2022,13126.26,"13.092,85","13.237,70","13.020,42","190,39M","0,67%"
16.06.2022,13038.49,"13.440,43","13.443,32","13.007,91","104,05M","-3,31%"
15.06.2022,13485.29,"13.480,50","13.566,80","13.358,40","80,76M","1,36%"
14.06.2022,13304.39,"13.557,44","13.569,93","13.294,00","78,30M","-0,91%"
13.06.2022,13427.03,"13.564,47","13.648,84","13.379,87","91,21M","-2,43%"
10.06.2022,13761.83,"14.110,03","14.121,07","13.749,77","89,34M","-3,08%"
09.06.2022,14198.8,"14.364,59","14.420,73","14.186,93","64,87M","-1,71%"
08.06.2022,14445.99,"14.595,78","14.602,06","14.378,50","61,85M","-0,76%"
07.06.2022,14556.62,"14.569,30","14.590,69","14.458,34","51,84M","-0,66%"
06.06.2022,14653.81,"14.576,87","14.709,38","14.548,26","38,14M","1,34%"
03.06.2022,14460.09,"14.585,18","14.589,91","14.443,11","46,40M","-0,17%"
02.06.2022,14485.17,"14.394,36","14.492,78","14.393,04","50,05M","1,01%"
01.06.2022,14340.47,"14.478,37","14.489,00","14.329,51","68,01M","-0,33%"
31.05.2022,14388.35,"14.513,34","14.547,09","14.359,39","146,72M","-1,29%"
30.05.2022,14575.98,"14.572,80","14.589,45","14.509,58","54,72M","0,79%"
27.05.2022,14462.19,"14.289,53","14.463,50","14.246,83","71,34M","1,62%"
26.05.2022,14231.29,"14.025,44","14.253,61","14.025,44","57,44M","1,59%"
25.05.2022,14007.93,"14.022,27","14.053,59","13.871,48","64,01M","0,63%"
24.05.2022,13919.75,"14.043,22","14.105,06","13.917,08","70,96M","-1,80%"
23.05.2022,14175.4,"14.179,84","14.217,48","14.026,14","60,58M","1,38%"
20.05.2022,13981.91,"13.968,26","14.161,32","13.944,16","83,09M","0,72%"
19.05.2022,13882.3,"13.822,35","13.882,30","13.683,59","82,30M","-0,90%"
18.05.2022,14007.76,"14.197,18","14.226,47","13.999,54","69,36M","-1,26%"
17.05.2022,14185.94,"14.072,67","14.203,09","14.056,98","71,18M","1,59%"
16.05.2022,13964.38,"13.986,17","14.043,10","13.864,95","67,92M","-0,45%"
13.05.2022,14027.93,"13.837,42","14.034,15","13.795,64","90,81M","2,10%"
12.05.2022,13739.64,"13.512,13","13.808,09","13.479,36","110,59M","-0,64%"
11.05.2022,13828.64,"13.587,29","13.829,10","13.508,56","107,72M","2,17%"
10.05.2022,13534.74,"13.550,02","13.719,95","13.514,49","84,93M","1,15%"
09.05.2022,13380.67,"13.624,92","13.697,90","13.380,67","82,76M","-2,15%"
06.05.2022,13674.29,"13.832,65","13.851,45","13.592,15","96,55M","-1,64%"
05.05.2022,13902.52,"14.282,77","14.315,24","13.857,58","86,03M","-0,49%"
04.05.2022,13970.82,"14.020,90","14.073,21","13.970,62","71,63M","-0,49%"
03.05.2022,14039.47,"13.958,92","14.081,15","13.920,46","86,47M","0,72%"
02.05.2022,13939.07,"13.996,82","14.036,11","13.778,13","85,97M","-1,13%"
29.04.2022,14097.88,"14.095,93","14.187,02","14.038,55","102,03M","0,84%"
28.04.2022,13979.84,"13.907,06","14.074,71","13.822,16","97,67M","1,35%"
27.04.2022,13793.94,"13.760,22","13.849,43","13.566,20","134,62M","0,27%"
26.04.2022,13756.4,"14.087,08","14.112,84","13.749,68","98,35M","-1,20%"
25.04.2022,13924.17,"13.908,05","14.037,63","13.863,39","85,28M","-1,54%"
22.04.2022,14142.09,"14.320,51","14.372,47","14.142,09","82,42M","-2,48%"
21.04.2022,14502.41,"14.376,05","14.598,11","14.374,59","78,40M","0,98%"
20.04.2022,14362.03,"14.154,48","14.362,03","14.149,68","75,49M","1,47%"
19.04.2022,14153.46,"14.057,43","14.199,09","13.991,70","70,61M","-0,07%"
14.04.2022,14163.85,"14.098,48","14.198,78","14.038,30","87,53M","0,62%"
13.04.2022,14076.44,"14.062,70","14.100,03","13.961,95","80,46M","-0,34%"
12.04.2022,14124.95,"13.956,56","14.180,09","13.887,11","104,68M","-0,48%"
11.04.2022,14192.78,"14.162,97","14.298,02","14.094,83","69,82M","-0,64%"
08.04.2022,14283.67,"14.275,87","14.321,82","14.178,28","74,25M","1,46%"
07.04.2022,14078.15,"14.187,13","14.315,35","14.069,53","84,79M","-0,52%"
06.04.2022,14151.69,"14.402,16","14.437,91","14.027,18","104,31M","-1,89%"
05.04.2022,14424.36,"14.504,80","14.603,44","14.347,33","79,13M","-0,65%"
04.04.2022,14518.16,"14.503,96","14.535,07","14.334,10","69,36M","0,50%"
01.04.2022,14446.48,"14.447,78","14.506,02","14.403,09","72,48M","0,22%"
31.03.2022,14414.75,"14.674,83","14.732,00","14.404,03","88,19M","-1,31%"
30.03.2022,14606.05,"14.712,32","14.744,72","14.555,87","76,51M","-1,45%"
29.03.2022,14820.33,"14.592,74","14.925,25","14.553,71","99,66M","2,79%"
28.03.2022,14417.37,"14.376,00","14.627,58","14.371,90","70,59M","0,78%"
25.03.2022,14305.76,"14.332,26","14.428,03","14.247,38","73,04M","0,22%"
24.03.2022,14273.79,"14.305,80","14.375,82","14.187,82","77,32M","-0,07%"
23.03.2022,14283.65,"14.532,84","14.539,31","14.226,43","76,38M","-1,31%"
22.03.2022,14473.2,"14.365,67","14.508,01","14.343,34","79,55M","1,02%"
21.03.2022,14326.97,"14.385,82","14.457,30","14.306,26","69,81M","-0,60%"
18.03.2022,14413.09,"14.374,41","14.413,09","14.109,79","181,20M","0,17%"
17.03.2022,14388.06,"14.500,05","14.509,23","14.243,94","96,87M","-0,36%"
16.03.2022,14440.74,"14.245,77","14.553,10","14.183,26","138,61M","3,76%"
15.03.2022,13917.27,"13.768,44","13.974,84","13.577,81","101,28M","-0,09%"
14.03.2022,13929.11,"13.827,22","14.082,06","13.815,80","118,95M","2,21%"
11.03.2022,13628.11,"13.479,69","13.943,97","13.407,97","130,84M","1,38%"
10.03.2022,13442.1,"13.819,44","13.829,97","13.341,79","148,86M","-2,93%"
